5,1,0,9,30,11,1,5,0
1,0,0,0,0,2,0,0,1
1,0,0,0,0,1,0,0,1
7,38,1,51,112,19,0,74,0
17,65,0,38,199,43,3,115,0
1,0,0,0,0,1,0,0,1
5,42,1,52,111,17,2,71,0
7,15,4,12,42,18,8,28,0
6,4,1,49,96,31,22,3,0
9,1,6,8,111,26,3,10,1
20,4,0,23,94,33,2,19,0
12,42,0,25,233,21,279,37,0
6,12,2,8,43,27,2,23,0
11,7,6,28,106,63,16,49,0
7,31,0,30,97,16,13,68,0
7,0,0,21,8,20,0,6,1
7,4,0,12,62,17,0,6,0
1,0,0,0,0,4,0,0,1
5,18,0,6,27,4,0,22,0
13,37,4,43,129,45,3,86,0
5,1,2,51,80,20,8,6,0
10,47,2,12,77,33,2,69,0
3,1,1,6,39,7,0,2,1
10,32,0,120,181,24,6,51,0
1,1,0,0,4,2,0,2,1
10,23,0,39,89,7,2,43,0
3,12,0,18,34,6,0,25,0
8,31,1,10,69,12,1,44,0
1,0,0,0,0,3,0,0,1
1,3,1,2,20,6,1,1,1
8,14,0,8,85,14,0,3,0
14,15,6,64,211,62,18,15,0
4,0,1,27,41,16,15,23,0
12,11,0,66,160,47,2,8,0
10,17,1,18,99,38,4,60,0
13,0,0,24,61,11,24,0,1
12,0,0,0,25,19,111,9,0
4,3,1,2,43,14,2,4,1
5,1,2,12,75,23,15,3,0
4,16,0,65,64,10,0,35,0
12,48,4,10,131,27,2,84,0
1,0,0,0,0,2,0,0,1
1,0,0,0,0,1,0,0,1
11,23,1,17,51,15,2,39,0
24,55,0,6,118,78,326,37,0
6,4,1,76,75,82,21,29,0
1,0,0,0,0,5,0,0,1
8,9,1,2,33,9,1,24,1
4,11,0,4,36,6,3,21,1
1,4,0,0,8,3,0,6,1
11,46,0,47,222,31,40,130,0
11,36,0,20,91,24,8,58,0
10,40,0,53,133,22,6,90,0
12,48,3,34,127,48,18,83,0
17,10,3,23,165,38,4,40,0
11,36,0,22,127,16,0,76,0
1,0,0,0,0,2,0,0,1
7,25,0,9,78,13,1,51,0
8,46,11,28,154,55,6,77,0
7,2,0,8,47,8,0,5,1
12,5,3,21,145,29,14,57,0
10,70,0,41,150,15,5,130,1
8,5,4,33,64,34,3,37,0
1,0,0,0,0,2,0,0,1
3,0,0,4,25,3,0,19,0
5,19,0,18,42,11,1,34,0
13,6,0,14,67,32,0,12,0
1,0,0,0,0,1,0,0,1
8,1,2,35,116,20,2,1,0
9,8,2,25,71,20,14,58,0
11,31,2,47,155,60,25,81,0
10,27,39,4,71,62,40,48,0
3,1,0,12,18,10,0,14,0
26,38,1,64,87,40,9,64,0
7,35,0,87,104,25,9,13,1
10,11,0,3,48,12,3,35,0
13,18,1,41,146,33,1,81,0
11,39,28,27,93,30,19,67,0
5,0,4,46,116,19,5,64,0
1,2,0,0,3,2,0,2,1
7,5,1,47,86,23,5,1,1
6,3,0,0,38,8,0,5,1
7,24,3,58,120,47,11,45,0
1,0,0,0,2,7,1,1,1
10,41,2,57,159,8,31,110,0
11,49,1,28,139,43,9,89,0
5,30,0,33,139,11,8,75,0
6,23,0,55,88,17,0,49,0
14,38,1,22,105,23,12,79,0
12,58,6,80,197,69,184,96,0
1,0,0,0,0,2,0,0,1
6,15,7,48,139,63,16,44,0
8,12,0,24,45,9,0,27,0
17,20,1,0,62,48,0,42,0
1,0,0,0,3,7,1,2,1
1,2,0,0,3,2,0,2,1
3,17,0,24,27,4,0,22,0
11,15,4,36,176,52,4,39,0
7,3,1,16,70,7,0,6,0
1,1,1,0,6,8,0,4,1
1,4,0,0,4,3,0,4,1
7,8,2,63,103,33,4,45,1
11,3,3,134,210,49,56,75,0
5,21,0,15,53,7,13,39,0
6,4,33,26,65,20,19,11,0
1,0,0,0,0,1,0,0,1
13,11,2,69,128,20,6,24,0
2,7,0,13,23,8,0,18,0
10,23,0,36,68,37,3,41,0
4,13,0,38,59,10,0,28,0
1,3,0,0,8,6,0,6,1
8,14,1,47,93,17,2,26,0
6,28,3,32,82,34,18,48,0
3,2,2,7,30,16,5,2,1
12,42,0,48,137,25,30,80,0
7,2,0,19,53,8,5,4,0
10,30,2,58,128,12,11,76,1
4,0,1,12,45,13,2,2,1
6,4,0,54,182,14,0,6,1
8,0,0,14,90,27,12,1,0
1,1,0,0,7,4,1,1,0
5,9,4,12,73,14,0,21,0
11,62,2,43,138,37,8,90,0
1,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,1
1,0,0,0,0,3,0,0,1
5,2,0,0,39,9,8,3,0
11,13,1,5,70,26,1,31,0
7,16,1,26,52,17,0,34,0
2,13,0,4,34,3,0,14,1
6,2,0,11,99,17,0,4,0
5,26,0,30,54,10,0,33,0
14,0,0,21,83,24,5,14,0
19,43,1,57,134,37,62,61,0
6,11,47,24,64,35,64,34,0
8,24,1,16,57,10,0,46,0
1,1,2,0,16,12,0,2,1
7,1,0,53,71,30,0,1,0
4,26,3,30,123,32,38,80,0
17,49,0,33,149,27,0,94,0
3,11,0,5,36,6,1,5,1
2,12,0,8,29,6,0,18,1
1,0,0,0,0,2,0,0,1
13,3,0,38,107,21,9,8,0
8,6,1,16,110,29,3,10,1
11,23,1,14,67,21,13,47,0
8,28,8,34,66,50,5,45,0
7,7,0,0,39,26,0,9,0
14,61,35,28,184,99,145,117,0
11,7,0,18,84,6,12,13,0
6,0,8,34,49,27,28,1,1
10,82,18,46,130,31,7,41,1
1,0,0,0,0,1,0,0,1
8,27,0,42,71,13,27,50,0
4,1,0,8,66,13,1,3,1
7,17,0,43,77,14,0,47,1
14,12,1,35,148,19,4,19,0
10,15,0,0,81,19,0,32,1
1,2,1,0,7,6,0,4,1
4,23,0,20,42,7,0,36,0
8,17,0,10,80,11,2,21,0
10,21,2,40,93,21,79,47,0
3,27,1,0,55,14,0,40,0
4,8,2,19,23,20,1,17,0
1,1,0,0,2,3,0,1,0
5,15,3,0,71,28,1,23,1
3,3,1,19,31,8,14,14,0
12,61,0,131,257,10,0,62,0
9,20,0,2,70,32,0,45,1
1,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,0
3,2,0,0,7,4,0,2,0
13,9,6,26,77,44,62,3,0
1,0,1,0,0,5,1,0,0
5,18,1,31,50,10,1,33,0
2,2,0,8,24,5,0,3,0
7,40,3,31,121,20,5,86,0
9,1,1,17,99,30,5,7,1
14,39,3,94,304,76,20,154,0
12,27,0,52,178,26,129,71,0
13,10,2,80,183,39,0,31,0
5,1,0,0,37,54,0,2,1
1,0,0,0,6,2,0,2,1
16,54,11,82,184,90,21,112,0
10,29,0,78,127,28,0,73,0
1,0,0,0,6,4,0,2,1
23,47,0,70,162,34,9,95,0
1,0,0,0,0,1,0,0,1
7,43,12,5,78,53,10,64,0
14,0,0,52,132,24,0,0,0
6,12,2,20,110,29,35,4,0
3,4,0,3,30,10,0,4,0
3,24,0,37,43,5,1,10,1
6,9,0,5,48,36,0,26,1
13,38,1,51,122,42,8,73,0
4,9,1,6,28,10,0,15,1
2,7,0,12,13,6,0,11,1
4,33,1,36,87,14,4,54,0
7,3,1,20,47,7,2,3,0
3,0,1,0,9,13,0,2,1
2,1,1,2,23,12,0,3,1
17,6,4,48,121,49,9,12,0
2,3,1,0,11,6,0,6,0
2,0,0,0,0,3,0,0,1
4,39,1,3,67,11,1,58,1
4,0,1,14,61,13,6,1,0
3,22,0,46,95,15,4,24,0
3,7,0,0,18,8,0,7,1
9,13,2,20,98,23,13,62,1
1,6,1,4,27,8,3,15,1
5,26,1,25,75,23,18,54,0
4,15,2,0,35,11,2,22,1
11,13,0,36,142,29,54,20,0
7,3,0,20,65,13,0,6,0
13,38,1,38,177,48,1,96,0
1,0,0,0,2,2,0,1,1
3,23,0,0,31,8,0,28,1
8,4,3,19,124,44,8,8,0
10,9,1,52,147,25,6,12,0
3,17,0,0,60,5,1,23,1
2,3,0,0,8,4,0,4,1
18,0,16,68,117,81,203,52,0
8,0,1,10,107,31,4,68,0
11,26,2,87,161,32,44,75,0
8,10,0,0,96,8,0,18,0
10,14,2,31,104,32,1,8,0
8,4,0,6,66,18,0,14,1
2,2,0,2,92,9,3,1,1
1,0,0,0,0,2,0,0,1
15,149,5,45,299,68,4,248,0
4,12,1,6,36,11,0,24,0
10,11,1,26,65,25,22,30,0
5,1,2,2,65,16,2,7,0
5,4,1,6,43,15,1,8,1
1,0,0,15,6,3,0,1,1
3,19,0,41,67,23,0,40,0
2,2,0,0,18,3,0,3,1
1,2,0,21,23,6,0,1,0
1,1,0,0,7,9,1,1,1
6,13,8,4,37,23,0,11,1
4,25,0,39,109,25,1,38,0
1,6,2,0,10,7,0,8,0
4,5,3,8,34,15,2,6,1
2,0,0,0,49,10,1,6,1
7,14,0,6,57,10,0,22,1
17,23,5,31,172,50,23,89,0
6,15,0,86,53,10,0,25,0
13,7,11,27,94,65,78,50,1
21,43,1,28,117,55,1,82,0
11,39,1,69,130,37,17,88,0
5,30,0,2,80,8,0,21,1
2,1,0,0,17,5,2,1,1
2,1,0,6,27,6,0,2,1
7,4,0,2,37,6,0,4,0
11,0,0,0,115,10,0,71,0
3,13,1,4,28,14,1,24,1
6,27,0,9,56,22,9,42,0
13,17,50,33,111,39,92,28,1
5,12,1,13,41,18,0,28,1
6,19,0,27,78,13,0,42,0
5,16,1,15,40,14,1,33,0
8,4,0,49,105,7,0,4,0
9,7,0,15,80,16,0,7,0
1,0,0,0,0,1,0,0,1
2,1,0,0,2,3,0,0,1
4,0,0,22,41,12,0,2,0
5,1,1,40,43,12,1,5,0
22,33,4,54,301,73,42,126,0
3,16,1,7,36,16,1,29,1
5,21,1,9,70,30,3,42,0
2,7,0,10,18,8,0,10,0
3,1,1,2,48,14,15,1,1
1,0,0,0,0,1,0,0,1
9,11,1,21,64,25,26,13,0
2,0,0,7,4,5,0,0,1
9,53,3,30,157,27,5,74,0
5,6,0,8,53,15,0,3,0
11,19,0,35,134,27,0,105,0
13,65,1,86,172,36,0,115,0
8,5,0,10,82,24,0,10,0
9,0,0,53,33,20,0,0,0
2,0,0,2,16,6,9,9,0
1,0,0,0,2,2,0,1,1
4,17,0,0,31,10,0,24,0
9,29,0,20,85,23,2,48,0
5,20,2,14,76,22,1,50,1
1,2,0,0,10,5,0,2,0
3,32,0,0,63,10,0,46,1
12,24,1,25,96,26,3,61,0
12,21,1,36,100,31,5,43,0
1,0,0,0,4,2,0,0,1
1,0,0,0,0,1,0,0,1
10,15,1,20,62,15,23,43,0
9,10,1,16,81,19,17,55,0
15,2,4,47,201,53,33,33,0
10,6,1,31,174,55,30,8,0
1,1,0,0,2,2,0,1,1
1,0,0,0,0,1,0,0,1
2,1,0,0,3,2,0,2,1
2,1,0,0,4,5,0,2,1
2,0,0,0,0,5,0,0,1
3,0,1,2,24,14,11,0,1
9,9,1,24,63,16,4,8,0
5,0,0,12,29,8,2,5,0
7,4,0,17,116,13,10,3,0
5,33,2,52,196,38,18,83,0
1,0,0,0,0,1,0,0,1
2,6,1,0,42,12,2,23,0
5,44,0,6,88,12,0,76,1
5,25,0,2,58,19,0,35,0
8,21,3,8,64,20,4,33,1
7,39,0,37,72,18,1,54,1
16,48,0,11,129,38,5,89,0
3,1,0,0,9,11,2,4,1
1,4,0,0,9,2,0,4,1
1,0,0,0,5,5,0,1,1
9,23,0,0,52,10,0,33,0
14,60,1,85,287,57,0,126,0
3,19,2,12,23,5,1,22,0
15,13,1,48,184,45,34,73,0
10,2,0,27,50,12,32,39,0
1,0,0,0,0,4,0,0,1
1,0,0,0,0,1,0,0,1
4,40,1,80,84,23,0,53,0
9,20,0,32,81,13,0,41,0
10,4,1,25,83,22,0,8,0
23,43,1,26,316,67,134,108,0
2,2,0,0,9,3,0,2,1
5,19,0,21,55,14,0,37,1
1,0,0,0,0,1,0,0,0
3,30,0,19,163,24,0,52,1
2,0,0,19,19,7,0,0,1
2,1,1,0,5,13,1,2,1
11,36,6,8,292,93,26,171,0
11,30,2,43,107,25,44,67,0
16,142,1,135,345,99,77,156,0
8,21,1,49,71,15,30,49,0
13,62,4,82,206,44,18,81,1
6,8,2,27,61,15,30,26,0
9,2,2,28,52,33,92,18,0
3,2,0,0,10,9,0,3,0
7,18,0,28,70,17,0,35,0
8,28,2,51,53,41,2,38,0
6,1,1,50,84,20,0,2,0
7,25,0,12,61,10,12,45,0
3,0,2,14,25,11,6,20,1
1,0,0,0,0,1,0,0,1
1,0,0,0,0,2,0,0,1
1,0,0,0,0,1,0,0,1
9,37,7,16,175,78,179,101,0
3,4,0,0,5,5,1,4,1
6,40,0,27,129,13,0,55,1
1,1,0,0,8,9,1,1,1
1,0,0,0,0,2,0,0,1
5,5,0,23,42,10,13,21,0
1,10,0,0,40,5,0,12,1
14,13,1,24,125,10,5,5,0
4,7,1,8,72,18,2,24,1
6,15,0,13,74,24,0,34,0
1,1,0,0,4,2,0,1,1
3,12,0,0,17,3,0,14,1
5,0,6,13,54,28,43,33,0
12,33,0,34,112,40,1,68,0
1,0,0,0,0,2,0,0,1
3,16,0,0,45,7,0,21,0
5,41,1,36,138,29,1,63,0
3,2,2,13,52,13,1,1,0
1,1,0,0,3,2,0,2,1
1,0,0,19,7,6,0,0,1
16,61,2,38,203,55,51,138,0
7,26,0,38,69,10,0,10,0
1,0,0,0,0,1,0,0,1
1,0,0,0,1,4,0,0,1
14,31,2,26,106,33,4,73,0
1,0,0,0,0,1,0,0,1
1,0,0,0,0,1,0,0,1
2,9,0,0,15,3,0,11,0
1,0,0,0,0,1,0,0,1
4,16,0,46,37,14,14,28,1
2,0,0,0,0,2,0,0,0
6,13,3,57,150,30,5,41,0
13,22,1,24,101,36,49,75,0
1,0,0,0,0,1,0,0,1
13,13,1,12,122,15,4,25,0
11,18,0,20,44,18,0,28,0
2,3,0,6,17,4,1,3,0
17,20,1,14,175,21,3,50,0
5,31,7,19,75,22,5,50,0
8,33,0,19,81,19,0,57,0
11,3,15,9,66,34,195,6,1
7,15,4,20,79,22,12,59,0
6,8,0,4,44,13,0,13,1
9,21,0,22,63,25,6,46,0
1,0,0,0,0,1,0,0,0
11,4,0,55,108,21,8,5,0
1,0,0,0,4,5,0,1,1
10,2,3,48,65,30,9,3,1
13,107,2,22,214,90,4,146,1
7,48,0,212,180,26,0,59,0
14,43,1,78,219,74,32,98,0
14,1,0,39,95,29,0,3,0
1,6,1,0,25,7,1,2,1
5,0,0,2,45,16,12,3,0
3,26,0,6,52,15,0,39,0
1,2,0,0,10,10,0,3,1
8,3,0,22,108,30,7,5,0
14,11,3,39,124,50,25,11,0
2,0,0,0,10,7,0,8,1
5,11,1,24,34,31,4,24,1
9,35,0,55,102,9,2,72,0
4,0,1,0,10,16,3,0,1
10,32,0,57,70,14,0,49,0
6,3,2,18,52,15,24,5,0
6,26,2,36,94,18,22,64,0
7,34,0,8,53,43,1,44,0
9,39,1,21,67,5,0,56,0
21,3,10,36,112,107,470,12,0
1,2,1,0,11,12,2,8,1
14,19,0,37,98,34,0,56,0
21,44,0,54,168,10,0,129,0
14,2,0,20,99,31,30,8,0
3,3,4,28,81,24,27,3,0
5,20,0,4,41,2,0,31,1
5,1,0,2,45,18,0,1,1
14,12,9,16,276,83,35,161,0
1,3,0,0,4,7,0,4,1
12,46,0,95,352,39,18,100,1
16,32,0,160,266,25,29,79,0
1,6,0,0,8,1,0,6,1
4,35,2,20,126,13,24,64,0
13,43,7,87,259,53,27,161,0
6,21,1,22,70,16,5,34,0
2,0,0,0,0,2,0,0,1
10,34,0,33,168,15,0,50,0
4,1,0,26,23,13,0,7,0
2,2,0,0,5,5,0,3,1
11,37,3,12,119,43,68,71,0
1,0,0,0,0,1,0,0,1
11,9,1,0,58,23,28,24,0
7,16,0,0,53,13,0,28,0
11,39,8,61,152,42,42,101,0
1,0,0,0,0,1,0,0,1
4,10,1,2,34,14,2,22,1
1,0,0,0,5,6,0,0,1
1,1,0,0,2,3,0,1,1
2,0,0,4,12,2,0,1,0
7,0,46,32,149,22,0,3,0
4,20,0,2,45,15,0,33,1
13,7,1,79,184,22,13,26,0
4,2,1,0,11,8,2,1,1
4,19,0,0,61,9,1,35,0
16,29,0,12,108,29,0,75,1
12,30,9,30,96,34,79,65,0
3,3,1,16,31,12,0,5,0
11,25,2,30,89,31,9,50,0
11,10,0,21,215,25,0,21,0
5,15,0,42,50,7,0,17,0
2,23,0,8,31,4,0,27,0
12,7,3,19,318,97,8,42,0
9,38,0,54,72,27,0,22,0
13,68,0,22,108,10,16,97,0
4,12,0,6,40,6,11,20,0
1,10,0,0,26,3,0,12,0
1,0,0,0,19,3,0,0,1
6,38,2,33,197,18,0,89,0
7,14,0,2,55,18,0,28,1
10,19,11,58,75,88,74,25,0
1,0,0,0,4,5,0,2,1
13,75,4,94,211,40,22,155,0
19,31,1,31,165,37,2,98,0
1,0,0,0,0,2,0,0,1
10,15,0,28,57,23,1,39,0
5,9,0,6,47,7,1,17,0
5,22,1,45,86,21,2,51,0
3,1,0,20,36,13,1,13,0
5,3,0,17,46,17,4,5,0
5,11,2,10,45,12,0,29,1
14,77,0,38,154,13,0,91,0
12,48,2,33,182,45,7,93,0
5,20,3,52,134,37,23,62,0
12,6,0,10,67,30,3,45,0
1,8,0,4,14,1,0,10,1
1,0,0,0,0,1,0,0,1
7,41,0,57,114,14,2,61,0
17,41,1,89,148,40,6,104,0
11,4,0,17,112,39,0,11,0
15,76,1,7,272,46,292,135,0
1,0,0,0,7,5,0,2,1
6,0,2,27,84,31,3,0,0
7,1,1,20,59,29,10,37,0
10,21,5,27,54,25,34,37,0
10,10,0,25,94,22,0,10,0
10,47,1,17,174,42,5,54,0
5,15,0,0,23,8,0,18,0
2,5,0,62,32,8,7,2,1
1,2,0,0,6,7,0,2,0
1,0,0,8,5,2,0,0,1
2,0,0,0,34,6,0,0,1
12,5,3,67,124,44,5,7,0
1,0,0,0,0,1,0,0,1
9,18,0,66,77,17,12,51,0
11,6,4,26,69,30,97,8,0
5,14,0,8,23,8,0,19,0
2,2,4,20,63,10,0,1,0
3,19,1,27,93,10,1,50,0
4,19,7,10,44,14,24,35,0
14,5,2,17,107,43,5,25,0
2,0,0,0,0,2,0,0,1
2,6,0,0,12,5,0,9,1
8,30,2,10,69,10,2,54,0
6,11,0,10,35,13,0,22,0
7,19,0,9,59,6,3,37,1
15,4,2,93,311,87,5,16,0
15,33,8,59,110,52,9,73,0
15,31,0,23,142,21,0,75,0
7,0,0,21,32,8,0,3,0
5,21,0,20,49,18,9,42,1
7,23,2,49,124,34,1,66,0
7,19,2,13,70,31,3,42,0
8,2,0,23,55,25,8,23,0
4,7,0,0,19,21,0,8,1
10,1,1,39,193,42,15,1,0
6,22,0,141,120,14,4,40,1
8,34,0,10,91,21,0,60,0
10,20,2,7,72,6,6,42,1
6,39,1,29,83,31,8,60,0
10,8,0,46,100,21,2,19,0
6,12,1,16,96,16,33,18,0
10,111,2,57,201,41,46,60,0
10,4,2,74,152,56,10,34,0
8,2,1,19,41,13,15,2,1
1,0,0,0,0,4,0,0,1
7,24,12,28,134,27,19,38,1
6,4,0,12,67,8,0,14,0
8,2,7,25,105,41,5,5,1
13,66,7,53,285,83,121,183,0
7,14,0,8,66,5,0,25,1
5,16,0,29,45,7,0,38,0
2,7,1,0,13,4,0,11,0
12,83,2,11,261,33,4,131,1
2,17,0,26,26,5,0,23,0
14,0,1,18,46,23,16,29,0
9,51,0,76,135,30,2,53,0
9,23,0,26,81,24,6,29,1
6,16,0,0,62,5,0,25,0
1,0,0,0,7,1,0,1,1
11,46,4,70,165,29,6,92,0
4,10,0,48,95,13,0,18,0
9,18,15,36,57,50,42,39,0
7,19,1,12,54,17,7,38,1
6,24,1,10,66,28,1,54,0
11,29,1,51,91,35,5,46,1
3,0,0,20,41,16,0,2,1
11,49,2,58,140,22,2,95,0
8,5,0,23,54,11,2,37,0
9,54,1,208,224,34,97,86,0
5,19,0,17,37,12,0,30,1
11,63,8,48,179,63,118,127,0
1,0,0,0,4,2,0,1,1
3,10,2,20,52,30,19,34,1
3,0,0,0,0,5,0,0,0
3,1,1,0,25,15,0,1,0
14,15,1,0,111,61,29,21,0
1,0,0,0,5,3,0,0,1
11,53,1,45,121,17,4,84,0
3,8,0,1,21,6,3,14,1
10,31,0,66,111,31,0,64,0
8,44,0,30,103,21,7,78,0
6,17,0,22,64,7,32,33,0
8,10,0,6,85,35,2,12,0
1,0,0,0,0,1,0,0,1
1,0,0,0,0,2,0,0,1
4,3,0,8,24,7,0,17,0
3,30,0,22,95,6,1,12,1
1,0,0,0,0,2,0,0,1
2,0,0,0,20,4,5,2,1
21,9,1,49,203,97,395,113,0
7,32,17,21,99,29,26,65,1
20,21,0,106,184,109,57,117,0
3,4,0,0,17,8,0,9,1
1,13,1,2,25,11,0,21,1
5,7,0,0,19,7,1,13,1
3,0,1,12,24,20,1,7,0
5,4,0,22,27,6,0,16,0
16,14,0,15,112,23,2,32,0
8,17,0,23,39,26,4,27,0
17,20,0,5,119,38,13,60,0
1,0,0,0,0,2,0,0,1
1,0,0,0,0,1,0,0,1
13,0,0,41,88,26,0,53,0
10,6,0,35,75,20,0,18,0
1,0,0,0,2,3,0,0,1
8,21,0,44,97,12,2,45,1
16,4,1,50,117,33,33,9,0
1,1,0,10,20,9,0,16,0
11,54,0,77,222,33,0,92,0
3,2,0,0,16,8,0,2,1
13,43,3,195,151,33,17,71,0
3,2,1,24,37,8,8,20,1
8,21,0,58,73,32,0,5,0
1,1,1,10,20,26,2,10,1
5,29,1,23,84,25,8,49,0
1,1,0,0,7,4,0,1,1
4,9,0,2,23,7,0,18,1
4,1,0,4,25,6,0,2,1
5,5,0,14,38,13,0,18,0
5,33,0,40,72,8,0,52,0
1,4,0,0,8,4,0,6,1
1,1,0,0,16,2,0,1,0
9,32,0,43,111,17,1,68,1
1,1,1,0,2,7,1,0,1
4,2,1,1,22,12,44,2,1
21,60,0,179,376,47,98,93,0
8,10,0,1,82,21,1,10,1
1,1,0,0,3,2,0,1,1
12,9,0,31,67,25,0,10,0
5,4,0,65,99,2,0,4,0
10,78,7,146,467,51,89,138,0
3,41,2,22,69,38,31,52,0
15,8,2,78,163,110,5,10,0
7,10,0,7,63,11,0,35,0
1,0,0,0,3,2,0,1,1
8,11,0,11,37,30,3,26,1
1,1,0,0,6,2,0,5,1
1,0,0,0,0,1,0,0,0
1,0,0,0,2,2,0,0,1
14,15,4,57,113,66,9,74,0
6,15,0,3,52,12,0,32,1
16,36,3,31,137,47,62,73,0
2,1,1,0,9,7,1,1,1
4,9,0,2,28,5,0,13,0
4,18,0,19,78,6,0,44,1
13,1,3,68,162,65,45,53,0
6,20,0,21,75,18,1,47,1
12,108,1,234,331,43,115,120,0
10,26,0,9,92,36,1,74,0
16,7,4,59,165,47,25,5,0
1,0,0,0,0,1,0,0,1
4,0,1,9,37,11,4,1,0
1,1,0,0,5,4,0,3,1
12,48,0,23,153,25,0,88,0
6,8,1,48,48,21,1,24,0
9,26,0,14,64,34,1,48,1
10,11,0,71,151,22,0,4,0
