0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,2,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,23,8,3,5,5,0,0,2,11,10,9,2,4,7,4,24,4,11,2,14,1,0,13,5,3,2,10,0
1,0,6,2,2,0,0,0,0,4,0,3,0,0,0,0,3,0,3,0,0,7,0,13,10,2,0,11,1
2,1,4,8,7,13,1,0,2,10,0,6,2,5,0,0,0,0,0,0,0,7,0,21,0,3,3,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,12,5,3,7,1,15,2,6,0,11,1
0,0,0,0,0,0,0,6,0,10,8,9,7,7,0,0,0,0,0,0,0,0,0,6,6,4,1,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,26,1,22,16,10,22,39,45,9,61,15,40,0
3,2,27,14,39,6,3,0,4,13,2,14,0,7,8,0,25,3,8,0,11,5,1,24,7,8,3,11,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,5,3,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,33,13,11,1,26,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,14,0,2,0,0,4,0,2,0,2,1
5,1,25,1,25,5,10,0,0,10,0,7,0,3,10,7,28,1,16,8,10,2,1,18,12,9,4,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,11,1,0,3,1,0,7,4,2,0,2,1
3,1,19,4,18,15,7,0,1,4,0,4,0,1,20,0,53,8,11,4,20,4,0,17,10,7,8,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,25,6,8,31,18,0
1,0,2,0,2,0,1,0,0,0,0,0,0,0,1,0,3,0,1,0,2,17,0,28,4,2,11,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,22,0,8,0,13,10,0,33,18,10,3,23,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,9,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,2,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,26,0,6,0,22,0
6,2,13,0,11,4,6,2,0,13,0,7,3,7,0,0,4,0,3,6,1,9,0,31,4,6,6,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,42,13,24,61,16,2,3,11,12,6,25,8,0
0,0,10,0,10,1,0,0,0,7,0,5,0,0,0,0,7,0,1,0,0,5,0,31,4,4,0,6,0
2,1,7,32,6,14,2,0,3,4,0,5,10,2,10,0,18,6,4,0,9,2,0,4,0,1,0,3,1
0,0,2,0,1,0,0,2,0,9,0,2,0,3,3,2,12,0,7,7,3,2,0,10,1,3,0,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,6,6,1,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,1,10,0,2,1
3,4,12,0,10,39,5,2,1,10,0,9,18,5,15,0,32,6,6,0,16,9,6,29,8,16,91,21,0
7,0,34,0,13,0,16,2,0,13,0,4,0,7,6,0,17,0,4,0,7,15,0,43,1,7,0,29,1
0,0,0,0,0,0,0,2,0,7,0,8,0,1,0,0,6,4,1,0,1,1,1,11,0,3,1,1,0
2,2,12,6,16,2,6,0,0,9,0,7,0,4,6,0,15,5,4,0,6,2,1,16,9,9,16,6,0
2,3,14,0,14,17,7,0,13,2,0,10,3,1,15,2,33,11,8,3,18,2,0,12,6,4,4,8,0
0,0,8,7,13,3,1,0,0,4,0,3,0,1,7,1,43,6,6,1,2,0,1,36,5,7,6,1,0
6,1,19,0,7,11,7,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,10,0,1,0,4,1
3,0,15,13,7,0,6,0,0,0,0,1,0,0,2,0,14,0,4,0,8,7,0,18,5,4,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,34,6,24,6,8,20,1,48,13,14,4,33,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,0,6,0
0,0,0,0,0,0,0,3,3,17,3,13,19,8,13,0,44,4,10,14,19,3,3,16,10,4,9,12,0
1,0,2,0,2,0,1,3,4,15,0,11,12,9,0,0,0,0,0,0,0,9,10,19,6,11,7,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,3,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,37,2,85,16,25,62,65,0
3,0,15,0,5,0,5,2,0,17,12,8,0,7,1,0,6,0,1,0,2,10,0,16,2,6,0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0,5,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,5,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,55,9,16,13,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,9,7,0,2,6,0,13,5,2,0,10,0
3,1,10,9,10,6,3,0,1,8,0,4,0,4,0,0,0,0,0,0,0,10,0,19,8,2,1,9,0
1,0,26,7,5,17,3,0,0,19,0,8,7,3,0,0,10,0,1,0,0,6,0,61,14,15,5,9,0
0,0,2,0,1,0,0,2,4,26,25,16,6,11,9,0,21,0,1,0,6,6,1,19,4,12,0,10,0
1,3,5,9,7,7,2,0,4,2,0,5,17,1,0,1,6,0,6,3,2,26,9,51,13,19,137,24,0
5,2,19,4,12,51,3,1,0,7,20,3,0,4,6,0,9,7,1,0,4,2,0,7,6,2,0,5,1
4,0,10,0,6,0,2,0,0,0,0,0,0,0,8,0,30,2,4,0,9,2,2,20,6,13,2,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,33,1,19,1,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,7,81,25,28,21,38,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,24,5,4,18,7,9,0,14,5,2,0,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1
2,2,9,14,7,32,3,1,0,4,0,1,0,2,21,1,47,4,17,16,20,9,2,18,4,9,0,14,0
0,0,0,0,0,0,0,2,3,10,4,12,4,5,0,0,0,0,0,0,0,2,0,9,0,2,0,4,1
2,1,10,0,14,9,5,0,0,2,0,2,0,1,9,0,27,10,8,15,12,0,2,21,9,13,13,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,31,5,15,15,24,0
6,3,22,0,18,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,0,4,1,13,0
0,0,0,0,0,0,0,2,1,17,5,17,3,6,5,6,17,4,12,8,11,12,0,19,8,9,0,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,31,5,17,5,26,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,36,11,12,1,18,1
2,0,9,7,9,0,4,0,13,2,0,10,6,1,0,0,4,0,2,0,2,14,54,33,8,14,0,27,0
0,2,16,11,25,1,2,0,0,4,0,3,0,1,0,0,0,0,0,0,0,1,0,32,4,3,0,1,1
0,1,2,0,5,1,0,7,0,23,1,7,7,11,0,0,0,0,0,0,0,0,1,2,0,3,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,46,18,27,17,15,6,2,20,8,12,10,16,0
0,0,0,0,0,0,0,1,1,2,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,13,2,12,0,9,1
0,0,0,0,0,0,0,1,3,2,0,9,0,1,0,0,0,0,0,0,0,15,3,40,8,20,12,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,35,15,17,8,23,0
5,2,16,0,14,39,5,3,0,15,0,4,0,8,41,2,80,7,22,20,32,11,0,67,4,33,20,30,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,63,3,28,16,42,0
3,2,17,4,19,2,6,0,1,4,0,5,0,2,12,1,18,8,6,0,6,1,3,24,14,21,0,13,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,2,0,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,20,10,7,6,15,1
4,8,20,9,37,21,5,0,0,2,0,10,1,1,7,4,20,6,16,14,1,4,0,13,10,11,15,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,11,2,0,16,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,15,0,6,0,6,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,17,19,9,15,15,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,19,6,11,1,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,2,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,69,8,10,4,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,26,6,14,43,19,0
4,2,12,3,10,1,2,2,1,12,19,6,2,2,0,0,0,0,0,0,0,2,2,22,13,10,5,2,1
0,0,0,0,0,0,0,4,1,21,7,10,1,10,0,0,0,0,0,0,0,6,0,20,0,7,0,14,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,2,1
4,1,38,1,27,20,13,1,0,20,0,12,0,8,18,0,44,9,10,0,14,2,0,20,7,8,0,7,0
4,1,19,12,15,11,8,1,0,8,0,5,28,4,7,0,19,0,3,1,11,1,0,18,7,6,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,31,6,15,7,25,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,30,6,8,4,23,0
0,0,0,0,0,0,0,8,4,27,3,21,2,11,5,0,8,0,1,0,2,7,0,13,4,1,0,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,28,2,7,8,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,10,91,6,37,2,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
3,0,18,0,14,11,10,0,1,6,0,7,0,3,1,0,8,0,4,0,5,8,0,17,2,3,0,14,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,19,6,15,5,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,29,5,24,37,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,3,5,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,24,0,13,2,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1
1,4,7,25,16,54,2,0,1,0,0,2,1,0,2,1,15,8,9,1,6,1,0,6,14,3,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,21,1,10,0,17,1
2,1,10,0,4,1,1,2,3,10,0,3,13,5,2,0,11,0,2,0,3,0,0,3,0,1,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,12,11,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0,1,1
3,0,12,0,6,0,5,0,0,4,0,4,0,2,0,0,7,0,5,0,3,0,0,2,0,2,0,1,1
2,0,13,0,4,0,4,0,0,10,0,8,0,5,22,0,52,16,6,0,22,10,0,25,13,4,0,22,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,17,5,1,5,2,0,5,0,1,0,3,1
7,14,23,0,16,5,7,0,29,14,0,10,0,7,7,12,20,6,15,0,9,6,8,30,12,24,10,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0,11,9,11,11,4,0,0,19,0,11,1,8,6,0,12,0,2,5,6,3,1,64,18,19,41,21,0
6,0,16,11,7,4,3,1,0,12,0,6,0,7,6,0,15,0,7,2,5,4,1,10,4,5,6,6,0
0,0,0,0,0,0,0,6,35,29,3,23,11,15,9,1,36,0,9,0,15,25,5,73,17,22,29,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,69,21,28,3,27,17,0,89,12,16,0,48,0
0,0,0,0,0,0,0,2,1,14,1,11,2,7,0,0,2,0,1,0,1,11,3,25,5,15,3,19,0
8,2,39,0,18,3,20,1,0,13,0,7,0,7,29,0,61,14,10,8,29,13,0,47,0,7,21,38,0
0,0,0,0,0,0,0,4,8,12,6,8,3,3,2,0,5,0,2,0,4,18,6,39,4,14,10,31,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,1,1
0,5,38,0,5,4,5,0,2,20,0,6,6,6,0,0,0,0,0,0,0,0,2,14,0,12,5,11,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,0,3,2,9,11,1,17,8,6,5,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,4,0,4,1
4,4,15,0,10,7,4,0,0,0,0,0,0,0,2,1,2,0,5,0,2,20,11,87,5,26,1,33,0
6,1,37,0,22,3,13,0,0,10,0,5,0,5,9,0,20,0,7,0,9,7,0,53,16,30,0,31,0
2,1,11,7,7,5,4,0,0,0,0,0,0,0,0,0,4,8,1,6,2,15,0,35,9,4,13,19,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,17,0,4,0,12,0
0,0,4,0,5,3,1,0,0,0,0,0,0,0,9,20,25,11,10,5,13,4,25,22,10,12,14,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,43,4,13,10,15,8,0,34,6,12,15,24,0
0,0,0,0,0,0,0,0,0,0,0,8,0,0,11,17,61,11,14,4,22,4,2,29,11,7,5,19,0
0,2,27,22,33,37,12,0,1,11,0,9,2,5,8,0,16,0,3,1,7,11,0,26,18,9,0,21,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,0,7,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,26,8,2,0,14,0,0,6,4,1,3,4,0
0,0,0,0,0,0,0,4,1,17,1,9,3,7,5,0,26,20,9,6,14,4,0,11,8,2,0,9,1
0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,0,11,0,2,1
0,1,24,0,11,17,9,0,13,20,0,18,8,9,12,0,38,0,9,3,13,8,0,51,8,12,13,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,5,0,2,0
2,2,7,0,9,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,7,0,6,23,5,1
4,1,32,2,14,0,9,0,0,7,0,4,5,4,7,0,20,0,4,4,13,6,0,29,2,8,8,17,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,7,4,4,5,0,8,2,2,2,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,25,19,15,14,18,1
3,1,9,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,2,0,4,1
1,0,19,6,6,16,9,0,0,21,0,11,0,11,3,0,7,0,1,0,4,8,0,37,4,5,0,16,0
4,3,18,0,15,20,7,0,40,2,0,10,0,0,2,3,20,0,2,11,14,3,33,26,1,16,34,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,9,12,4,2,3,8,0,14,0,3,0,12,1
0,0,0,0,0,0,0,2,0,6,0,5,1,3,0,0,0,0,0,0,0,3,0,6,0,2,1,5,1
1,13,5,1,7,0,2,0,0,7,0,4,0,3,8,3,32,4,12,5,12,4,0,60,9,24,3,33,0
3,3,20,8,21,11,11,0,0,31,0,22,7,17,19,0,52,5,12,0,22,10,32,133,12,98,14,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,6,1,1,1,0,3,0,1,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,4,0,7,1
